stableRowId,canonicalRelationshipId,sourceEvidence,sourceSha256,sourceAssetKind,role,ownerKind,ownerMigrationKey,currentAutomatedClassification,proposedDecision,privacyStatus,reviewStatus,auditFingerprint,ownerDecision,ownerNotes,reviewer,reviewedAt,evidenceChecked,followUpAction,resolutionStatus,uatRelevance,cutoverBlocker
"p14-owner-277af296121886a083e2aa20","wix:asset:wix:activity:vzfv3:367212840c395955bec8","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","869e8b6837b13c7c75aaf9a8bc4ce473535979e45f529bfe6aad7e8217b02208","document","attachment","activity","wix:activity:vzfv3","requires-owner-review","manual-review-required","private-draft","requires-owner-review","d732bd4e8b288d3c40727db570ded3d1ee894bcc20a122124ed147cab9788f1c","","","","","","","","",""
"p14-owner-284a7f464ba0079326531116","wix:asset:wix:activity:ay10r:42ea837edd5246b65adf","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","5d73a79f934b03fd559fdf222a269863f96ec342eb3600518aaa67c1521c6688","document","attachment","activity","wix:activity:ay10r","requires-owner-review","manual-review-required","private-draft","requires-owner-review","5b8a670cea18605ad607b9ace20a4abb4c7abff80e2ccd3d6d68d438fc990beb","","","","","","","","",""
"p14-owner-28ada8f7238765e8593585ec","wix:asset:wix:activity:vzfv3:63596261cc990cf98900","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","6cc63a63e6a6806b716a498938460860fb2e8e21c571578a1e7f4833561100f1","image","gallery","activity","wix:activity:vzfv3","requires-owner-review","manual-review-required","private-draft","requires-owner-review","b6e2e99ff82643e3987a6d69d8e83339486e37bff607bdae6599f3c679669f38","","","","","","","","",""
"p14-owner-29308ff60c54bdb1b63c2621","wix:asset:wix:file:b18e08a186c9bcb684812f5d:b18e08a186c9bcb68481","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","b18e08a186c9bcb684812f5d9726d4e54e771d7ddb91b4f9f597bc3542ea55e9","document","download","file","wix:file:b18e08a186c9bcb684812f5d","requires-owner-review","manual-review-required","private-draft","requires-owner-review","3c5a3ca2e4b34ab6f280ff9c60f56423949c89c9e69f0c6505370df30d21b49f","","","","","","","","",""
"p14-owner-2ab00a4de544b828b2c5f681","wix:asset:wix:activity:t4l6d:4892de32014c0a378b4d","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","869e8b6837b13c7c75aaf9a8bc4ce473535979e45f529bfe6aad7e8217b02208","document","attachment","activity","wix:activity:t4l6d","requires-owner-review","manual-review-required","private-draft","requires-owner-review","4df79c10a42f74fc8f9511eba7e31ae8e3791c0617dfb71999b73f89d7f2f2c4","","","","","","","","",""
"p14-owner-2b724e7d4765c25b385c8999","wix:asset:wix:activity:fuug2:93561e8ba021f36b0e23","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","720595e897de74f869b184c9b8f6101f26857ca89b932ca7aa308d8d452bf5b5","image","gallery","activity","wix:activity:fuug2","requires-owner-review","manual-review-required","private-draft","requires-owner-review","302952acd2907135c8130adc8c47457b8d1136fe8b23f45ddaee0f9b13ab0e55","","","","","","","","",""
"p14-owner-2c3e9c7e0718c6fe5817703c","wix:asset:wix:activity:fxl97:107161829e0f70540153","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","4eecb5bbfb5678d40e6e18f011af595702db448159e97827cbdbf0ca6e08836d","document","attachment","activity","wix:activity:fxl97","requires-owner-review","manual-review-required","private-draft","requires-owner-review","26efb37a9b378fd92f31f91d57cffaf086894c4a11dbbe22e49d31260c6f04a1","","","","","","","","",""
"p14-owner-2ce0059a0fa45fc98cbbc60b","wix:asset:wix:file:63cfed568f7d99489500216c:63cfed568f7d99489500","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","63cfed568f7d99489500216c74060c821efcae81014175db672305f58de0e8c6","document","download","file","wix:file:63cfed568f7d99489500216c","requires-owner-review","manual-review-required","private-draft","requires-owner-review","549782a646e9133cb98d71c91fa2ff61cff563a65b24d213ef46d94f18565805","","","","","","","","",""
"p14-owner-2d394822bd409d88507e3df6","wix:asset:wix:activity:wquq1:38c8f99f02bd7c2bfcf3","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","7e02c1c8ebb8099f03a774a14a447f18830c7e15137f4298b7b19be1f1b310fc","document","attachment","activity","wix:activity:wquq1","requires-owner-review","manual-review-required","private-draft","requires-owner-review","4a58f79d984d48995f2339a56246a6e67725256558fb5c4147488e23a65398e7","","","","","","","","",""
"p14-owner-2da9ddc1000c2ef6da9d3a92","wix:asset:wix:activity:y2p9y:3d069d2a81e82c6a0f09","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","0b76efd21f7be28201f238c00a9e8a60cb80488abcafa484eeb5ad2df1623386","image","cover","activity","wix:activity:y2p9y","requires-owner-review","manual-review-required","private-draft","requires-owner-review","d9374dc1ec99c8a7be72cfbd7cb5df7af8c1a10456d78ebf2776ecc5b61b2e4c","","","","","","","","",""
"p14-owner-2e17ebcf47742ca1b6f834dc","wix:asset:wix:activity:finuh:67227882c48e18895dff","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","a41203781c9901926387f12710e69cd721e8921825b9cedae1d38e0788519fc5","document","attachment","activity","wix:activity:finuh","requires-owner-review","manual-review-required","private-draft","requires-owner-review","c42a54a4b7573a7e8d151708f76283a8320ee45bc4fdbd3a06161c6dc1a2457e","","","","","","","","",""
"p14-owner-2e4a91b39935d12303aef82d","wix:asset:wix:activity:u61it:4a4480a5de7e5068e224","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","bc623f881bd1ee319f22f82b4d932f6456351d84c326307ceb4f8883131bc36d","document","attachment","activity","wix:activity:u61it","requires-owner-review","manual-review-required","private-draft","requires-owner-review","12d6bdb94d280c8f9fa64fd04ff898f8aeeb8c74bf19adde27a6b0068121b27c","","","","","","","","",""
"p14-owner-2f2ac71a3abd85db003629f6","wix:asset:wix:activity:eove1:a0f7405a97b52bd7163c","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","7630d5a5ce591d0011c9002d4410a7197fc82915d9b1dbb1d3750f865c809315","document","attachment","activity","wix:activity:eove1","requires-owner-review","manual-review-required","private-draft","requires-owner-review","eefd9aeefdda28187057bce9e89da7756fa9142cacad6ec8b95edb322655d0cf","","","","","","","","",""
"p14-owner-30390d0d98e54a73bee83f2e","wix:asset:wix:activity:gqhoh:16b0417638e8197eaecd","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","e9e0923de4b51f86b796678a5b79b57d012ef0454737ef58671a994b832e1ac7","image","gallery","activity","wix:activity:gqhoh","requires-owner-review","manual-review-required","private-draft","requires-owner-review","4def5340b7c5e1f09d2c25d4630a04ef515cad88f5db1064314891e2481dbcef","","","","","","","","",""
"p14-owner-30f22abf1d031bd3a32bc864","wix:asset:wix:activity:k9aiv:97c104c22cb495e19422","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","160980518adc6d2b79304f3c559cc3176ba3a5aff0d14bbb913569dde982349f","document","attachment","activity","wix:activity:k9aiv","requires-owner-review","manual-review-required","private-draft","requires-owner-review","7f53973826a6a276add1ebf85e3dce69faeaee7f3123b6be99379452f702503e","","","","","","","","",""
"p14-owner-3114ada9ab542dfa86b0aef8","wix:asset:wix:activity:o2emp:0999df67f388862e15c8","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","7d218ae1bec9c4c61768d387b5447c05c71052603d970f6b086d0311d2d08070","document","attachment","activity","wix:activity:o2emp","requires-owner-review","manual-review-required","private-draft","requires-owner-review","35965d5e7d584dee371d4a846c604201a22478863f2042bce8a8d8aa2f64a57e","","","","","","","","",""
"p14-owner-3202b822a920474bb3cdcbc3","wix:asset:wix:activity:ay10r:9d6f8381a258b9eea82f","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","96b2ba726e635f3d278344ccad927f741091ea90eb0babed2864eb560e994f9f","image","cover","activity","wix:activity:ay10r","requires-owner-review","manual-review-required","private-draft","requires-owner-review","514c3e7f95772f9f0d5381fe47e08ff4481152d7194724b19f3c0c1e52f46126","","","","","","","","",""
"p14-owner-326f3a3b90eec2d3f3a5c22a","wix:asset:wix:activity:eeuqi:b54bc9e090f08a36c766","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","f399c54b5675ed2a0b31d48876cc06c85894afc6d279a4694bf7ac8f7954f18d","image","cover","activity","wix:activity:eeuqi","requires-owner-review","manual-review-required","private-draft","requires-owner-review","e78d8350a89c114f1dd92d86605d529ac6951c385d4fe4722407f485d75f5147","","","","","","","","",""
"p14-owner-327270aadaa6ed3fb7c582e7","wix:asset:wix:activity:fu3bz:1bdab048654ad2190235","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","d736ceac5ec837a4780916192324ddb86a0e8f9092203a1aaea3e74d49a918b5","document","attachment","activity","wix:activity:fu3bz","requires-owner-review","manual-review-required","private-draft","requires-owner-review","2d6d17d68cbdd5ab2142797d612a238425660c6318dd45a087667e4a3a2b69d4","","","","","","","","",""
"p14-owner-332d9d1b516cc145d97c7381","wix:asset:wix:activity:jefj3:030c22436f0d384e5f7b","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","c483cfeed933a7758d5ded71374fc8e7d7f15984c4bcaa5ec98a2250b6c53ad6","document","attachment","activity","wix:activity:jefj3","requires-owner-review","manual-review-required","private-draft","requires-owner-review","63ca38d29a9b4fbe44df26f38425e78adad2efe0afba54d79cbc27a9dc4ffda7","","","","","","","","",""
"p14-owner-3475d974b50893d8b931168a","wix:asset:wix:activity:o6h8s:863aab10265415d639c9","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","c4e73a78770fe54ddba2a65818cf6e62e76b27d26a26e01e9343f0463636a5cf","document","attachment","activity","wix:activity:o6h8s","requires-owner-review","manual-review-required","private-draft","requires-owner-review","c59b61e1c12526659890bd8be56f834700fb9b6f09362bfcb290b49cd3b97d44","","","","","","","","",""
"p14-owner-34c2fe55cdfda5480ee1ed73","wix:asset:wix:activity:nz8m8:4e25caee74906a7f3f51","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","49027e836f1e076768405de7b51c3fe19e0b1334f84a8a6179ce43a059a33885","document","attachment","activity","wix:activity:nz8m8","requires-owner-review","manual-review-required","private-draft","requires-owner-review","fa2143a8d346cef091f35ccddd6ec4a1cc900a50002ac056374b39558aa02377","","","","","","","","",""
"p14-owner-357e1f253fac2a81afd4f58f","wix:asset:wix:activity:ay10r:ed26a90210af11cd1af5","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","03147946cdc459dbeeb3a39ab69ba57ab33544f48f3cd20ee70241225bf47f9a","image","gallery","activity","wix:activity:ay10r","requires-owner-review","manual-review-required","private-draft","requires-owner-review","1e191763cb4b38a20df9bc4fce33e24d9b8ef908ebb75044b5809e68c0685c33","","","","","","","","",""
"p14-owner-3634f076343b46c0618bb3db","source-only:wix:asset-source:dd971e0880e176decd63c863644689c8af4700d829a5bdeca8d16805cdaa0abf","[""migration/phase9/source-inventory.jsonl""]","dd971e0880e176decd63c863644689c8af4700d829a5bdeca8d16805cdaa0abf","image","unknown","unresolved","","accepted_skip","manual-review-required","public-source","requires-owner-review","727c1b73c17a8501e46a091aa2d4fcd1b1c7c6c9522546906c35ab0094ce69b1","","","","","","","","",""
"p14-owner-3672595e2233e15f04402aed","wix:asset:wix:activity:io4hd:aefbb5527a4503b04f3b","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","faae51eedcec05f376a53677d4e81bd531935e894cbf0fbf25c550532d18968e","image","cover","activity","wix:activity:io4hd","requires-owner-review","manual-review-required","private-draft","requires-owner-review","3e91fee34d47a614574fa6eb310cd5c74cdfdf1f58cae55a850335bdc5372458","","","","","","","","",""
"p14-owner-3683fd0164f7313ca1d9c4cd","wix:asset:wix:activity:u61it:89ef2216579af6212c46","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","a4c315930fa36bc7e739c17b7f0cda5b9b384550ddbc1d56deccf6a134f31c41","document","attachment","activity","wix:activity:u61it","requires-owner-review","manual-review-required","private-draft","requires-owner-review","534818c669698cfae097df47e058c2b946b7219efcc327a3ffe076ed3ed9fcda","","","","","","","","",""
"p14-owner-36eec985585ec8de0300d1f5","wix:asset:wix:activity:o3j0h:06115a9f11d98e235c2d","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","ed26700043ec988333022cbc78bcf8e3ae06c75caf5c96d824d647880c2350f8","document","attachment","activity","wix:activity:o3j0h","requires-owner-review","manual-review-required","private-draft","requires-owner-review","3f2558a17f1d4848b67974bbfc5c5a8604397d01cb053791201ddd62f9821562","","","","","","","","",""
"p14-owner-37b96db0d125fe7c616a1786","wix:asset:wix:activity:fuug2:59ef80c9f551263b3110","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","9a8b5cee9cf28fe94f97409e7b1b50d77a13aeff071aff6f93dfab2992aaceea","document","attachment","activity","wix:activity:fuug2","requires-owner-review","manual-review-required","private-draft","requires-owner-review","1bb160e5f3de16d4a222c3b5a744689e752f354a7cd2a1609f44ad7f72f8becd","","","","","","","","",""
"p14-owner-3955112a69884aedec80b1fe","wix:asset:wix:activity:sr7vx:5ebb795fe1f1c4acdf85","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","eb675efc7e23580ae7267dd5689961da4ec69fd4cd3545db72cc088f02c84c0f","document","attachment","activity","wix:activity:sr7vx","requires-owner-review","manual-review-required","private-draft","requires-owner-review","787f9050e603c39a1f6fabaad9e20a0283434900939f471f7dc95ed11b308644","","","","","","","","",""
"p14-owner-397d3160f231a480718c2d66","wix:asset:wix:activity:lb7xk:5459f00f496d06f9c780","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","16266d43481015ffaae07e9b02099f119d46605966a0bcecad9a1687e2b31d33","document","attachment","activity","wix:activity:lb7xk","requires-owner-review","manual-review-required","private-draft","requires-owner-review","b29fbbe18a0d2b2edca217d3f908b75e28644cb9dbc07af721ccf18b65e4f56e","","","","","","","","",""
"p14-owner-39a17e598c4c6d24f4d52d8b","wix:asset:wix:activity:wnlfh:f92abc54f184c381fe8c","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","f59717f57a112c585a85f1cf22f6650846d7f7d7d45c2abca5592b7f993517be","document","attachment","activity","wix:activity:wnlfh","requires-owner-review","manual-review-required","private-draft","requires-owner-review","4a012147fd0c95c5b6638952594056d1e42fb1521c5367254c250d8d268da43c","","","","","","","","",""
